match_no,inningno,ballnumber,over,outcome,batter,bowler,comment,BattingTeam
25,1,107,17.3,4,Cameron Green,T Natarajan,"T Natarajan to Cameron Green, Four,",Mumbai Indians
25,1,108,17.4,4,Cameron Green,T Natarajan,"T Natarajan to Cameron Green, Four,",Mumbai Indians
25,1,109,17.5,6,Cameron Green,T Natarajan,"T Natarajan to Cameron Green, Six,",Mumbai Indians
25,1,110,17.6,1,Cameron Green,T Natarajan,"T Natarajan to Cameron Green, 1 run,",Mumbai Indians
25,1,111,18.1,1,Cameron Green,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Cameron Green, 1 run,",Mumbai Indians
25,1,112,18.2,2,Tim David,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Tim David, 2 runs,",Mumbai Indians
25,1,113,18.3,1,Tim David,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Tim David, 1 run,",Mumbai Indians
25,1,114,18.4,1,Cameron Green,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Cameron Green, 1 run,",Mumbai Indians
25,1,115,18.5,1,Tim David,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Tim David, 1 run,",Mumbai Indians
25,1,116,18.6,0,Cameron Green,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Cameron Green, no run,",Mumbai Indians
25,1,117,19.1,4,Tim David,T Natarajan,"T Natarajan to Tim David, Four,",Mumbai Indians
25,1,118,19.2,1,Tim David,T Natarajan,"T Natarajan to Tim David, 1 run,",Mumbai Indians
25,1,119,19.3,3,Cameron Green,T Natarajan,"T Natarajan to Cameron Green, 3 runs,",Mumbai Indians
25,1,120,19.4,4,Tim David,T Natarajan,"T Natarajan to Tim David, Four,",Mumbai Indians
25,1,121,19.5,1,Tim David,T Natarajan,"T Natarajan to Tim David, 1 run,",Mumbai Indians
25,1,122,19.6,w,Cameron Green,T Natarajan,"T Natarajan to Cameron Green, 1 run,                           Wicket - runout (T Natarajan / Abhishek Sharma) batsmen out 16(11)",Mumbai Indians
25,2,1,0.1,0,Harry Brook,Arjun Tendulkar,"Arjun Tendulkar to Harry Brook, no run,",Sunrisers Hyderabad
25,2,2,0.2,1,Harry Brook,Arjun Tendulkar,"Arjun Tendulkar to Harry Brook, 1 run,",Sunrisers Hyderabad
25,2,3,0.3,1lb,Mayank Agarwal,Arjun Tendulkar,"Arjun Tendulkar to Mayank Agarwal, 1 leg bye,",Sunrisers Hyderabad
25,2,4,0.4,4,Harry Brook,Arjun Tendulkar,"Arjun Tendulkar to Harry Brook, Four,",Sunrisers Hyderabad
25,2,5,0.5,0,Harry Brook,Arjun Tendulkar,"Arjun Tendulkar to Harry Brook, no run,",Sunrisers Hyderabad
25,2,6,0.6,0,Harry Brook,Arjun Tendulkar,"Arjun Tendulkar to Harry Brook, no run,",Sunrisers Hyderabad
25,2,7,1.1,0,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,8,1.2,1,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,9,1.3,4,Harry Brook,Jason Behrendorff,"Jason Behrendorff to Harry Brook, Four,",Sunrisers Hyderabad
25,2,10,1.4,w,Harry Brook,Jason Behrendorff,"Jason Behrendorff to Harry Brook, no run,                           Wicket - c SA Yadav b JP Behrendorff batsmen out 9(7)",Sunrisers Hyderabad
25,2,11,1.5,1,Rahul Tripathi,Jason Behrendorff,"Jason Behrendorff to Rahul Tripathi, 1 run,",Sunrisers Hyderabad
25,2,12,1.6,1,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,13,2.1,0,Mayank Agarwal,Arjun Tendulkar,"Arjun Tendulkar to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,14,2.2,0,Mayank Agarwal,Arjun Tendulkar,"Arjun Tendulkar to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,15,2.3,1,Mayank Agarwal,Arjun Tendulkar,"Arjun Tendulkar to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,16,2.4,1wd,Rahul Tripathi,Arjun Tendulkar,"Arjun Tendulkar to Rahul Tripathi, 1 wide,",Sunrisers Hyderabad
25,2,17,2.4,1,Rahul Tripathi,Arjun Tendulkar,"Arjun Tendulkar to Rahul Tripathi, 1 run,",Sunrisers Hyderabad
25,2,18,2.5,1wd,Mayank Agarwal,Arjun Tendulkar,"Arjun Tendulkar to Mayank Agarwal, 1 wide,",Sunrisers Hyderabad
25,2,19,2.5,1,Mayank Agarwal,Arjun Tendulkar,"Arjun Tendulkar to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,20,2.6,4,Rahul Tripathi,Arjun Tendulkar,"Arjun Tendulkar to Rahul Tripathi, Four,",Sunrisers Hyderabad
25,2,21,3.1,1,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,22,3.2,1,Rahul Tripathi,Jason Behrendorff,"Jason Behrendorff to Rahul Tripathi, 1 run,",Sunrisers Hyderabad
25,2,23,3.3,1,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,24,3.4,w,Rahul Tripathi,Jason Behrendorff,"Jason Behrendorff to Rahul Tripathi, no run,                           Wicket - c Ishan Kishan b JP Behrendorff batsmen out 7(5)",Sunrisers Hyderabad
25,2,25,3.5,0,Aiden Markram,Jason Behrendorff,"Jason Behrendorff to Aiden Markram, no run,",Sunrisers Hyderabad
25,2,26,3.6,1,Aiden Markram,Jason Behrendorff,"Jason Behrendorff to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,27,4.1,0,Aiden Markram,Riley Meredith,"Riley Meredith to Aiden Markram, no run,",Sunrisers Hyderabad
25,2,28,4.2,0,Aiden Markram,Riley Meredith,"Riley Meredith to Aiden Markram, no run,",Sunrisers Hyderabad
25,2,29,4.3,1,Aiden Markram,Riley Meredith,"Riley Meredith to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,30,4.4,6,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, Six,",Sunrisers Hyderabad
25,2,31,4.5,0,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,32,4.6,2,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, 2 runs,",Sunrisers Hyderabad
25,2,33,5.1,1,Aiden Markram,Jason Behrendorff,"Jason Behrendorff to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,34,5.2,4,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, Four,",Sunrisers Hyderabad
25,2,35,5.3,0,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,36,5.4,1,Mayank Agarwal,Jason Behrendorff,"Jason Behrendorff to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,37,5.5,0,Aiden Markram,Jason Behrendorff,"Jason Behrendorff to Aiden Markram, no run,",Sunrisers Hyderabad
25,2,38,5.6,1,Aiden Markram,Jason Behrendorff,"Jason Behrendorff to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,39,6.1,1,Aiden Markram,Hrithik Shokeen,"Hrithik Shokeen to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,40,6.2,0,Mayank Agarwal,Hrithik Shokeen,"Hrithik Shokeen to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,41,6.3,2,Mayank Agarwal,Hrithik Shokeen,"Hrithik Shokeen to Mayank Agarwal, 2 runs,",Sunrisers Hyderabad
25,2,42,6.4,1,Mayank Agarwal,Hrithik Shokeen,"Hrithik Shokeen to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,43,6.5,6,Aiden Markram,Hrithik Shokeen,"Hrithik Shokeen to Aiden Markram, Six,",Sunrisers Hyderabad
25,2,44,6.6,2,Aiden Markram,Hrithik Shokeen,"Hrithik Shokeen to Aiden Markram, 2 runs,",Sunrisers Hyderabad
25,2,45,7.1,1,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,46,7.2,1,Aiden Markram,Piyush Chawla,"Piyush Chawla to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,47,7.3,4,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, Four,",Sunrisers Hyderabad
25,2,48,7.4,1,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,49,7.5,2,Aiden Markram,Piyush Chawla,"Piyush Chawla to Aiden Markram, 2 runs,",Sunrisers Hyderabad
25,2,50,7.6,1,Aiden Markram,Piyush Chawla,"Piyush Chawla to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,51,8.1,4,Aiden Markram,Cameron Green,"Cameron Green to Aiden Markram, Four,",Sunrisers Hyderabad
25,2,52,8.2,1,Aiden Markram,Cameron Green,"Cameron Green to Aiden Markram, 1 run,",Sunrisers Hyderabad
25,2,53,8.3,1wd,Mayank Agarwal,Cameron Green,"Cameron Green to Mayank Agarwal, 1 wide,",Sunrisers Hyderabad
25,2,54,8.3,1,Mayank Agarwal,Cameron Green,"Cameron Green to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,55,8.4,w,Aiden Markram,Cameron Green,"Cameron Green to Aiden Markram, no run,                           Wicket - c H Shokeen b C Green batsmen out 22(17)",Sunrisers Hyderabad
25,2,56,8.5,1,Abhishek Sharma,Cameron Green,"Cameron Green to Abhishek Sharma, 1 run,",Sunrisers Hyderabad
25,2,57,8.6,0,Mayank Agarwal,Cameron Green,"Cameron Green to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,58,9.1,w,Abhishek Sharma,Piyush Chawla,"Piyush Chawla to Abhishek Sharma, no run,                           Wicket - c Tim David b Piyush Chawla batsmen out 1(2)",Sunrisers Hyderabad
25,2,59,9.2,1,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, 1 run,",Sunrisers Hyderabad
25,2,60,9.3,1,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,61,9.4,0,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, no run,",Sunrisers Hyderabad
25,2,62,9.5,1,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, 1 run,",Sunrisers Hyderabad
25,2,63,9.6,1,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,64,10.1,4,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, Four,",Sunrisers Hyderabad
25,2,65,10.2,1,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,66,10.3,1,Heinrich Klaasen,Riley Meredith,"Riley Meredith to Heinrich Klaasen, 1 run,",Sunrisers Hyderabad
25,2,67,10.4,1,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,68,10.5,1wd,Heinrich Klaasen,Riley Meredith,"Riley Meredith to Heinrich Klaasen, 1 wide,",Sunrisers Hyderabad
25,2,69,10.5,4,Heinrich Klaasen,Riley Meredith,"Riley Meredith to Heinrich Klaasen, Four,",Sunrisers Hyderabad
25,2,70,10.6,0,Heinrich Klaasen,Riley Meredith,"Riley Meredith to Heinrich Klaasen, no run,",Sunrisers Hyderabad
25,2,71,11.1,1,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,72,11.2,1,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, 1 run,",Sunrisers Hyderabad
25,2,73,11.3,2,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, 2 runs,",Sunrisers Hyderabad
25,2,74,11.4,4,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, Four,",Sunrisers Hyderabad
25,2,75,11.5,0,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,76,11.6,0,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,77,12.1,2,Heinrich Klaasen,Cameron Green,"Cameron Green to Heinrich Klaasen, 2 runs,",Sunrisers Hyderabad
25,2,78,12.2,4,Heinrich Klaasen,Cameron Green,"Cameron Green to Heinrich Klaasen, Four,",Sunrisers Hyderabad
25,2,79,12.3,1,Heinrich Klaasen,Cameron Green,"Cameron Green to Heinrich Klaasen, 1 run,",Sunrisers Hyderabad
25,2,80,12.4,1lb,Mayank Agarwal,Cameron Green,"Cameron Green to Mayank Agarwal, 1 leg bye,",Sunrisers Hyderabad
25,2,81,12.5,1,Heinrich Klaasen,Cameron Green,"Cameron Green to Heinrich Klaasen, 1 run,",Sunrisers Hyderabad
25,2,82,12.6,1,Mayank Agarwal,Cameron Green,"Cameron Green to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,83,13.1,1,Mayank Agarwal,Piyush Chawla,"Piyush Chawla to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,84,13.2,4,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, Four,",Sunrisers Hyderabad
25,2,85,13.3,6,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, Six,",Sunrisers Hyderabad
25,2,86,13.4,6,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, Six,",Sunrisers Hyderabad
25,2,87,13.5,4,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, Four,",Sunrisers Hyderabad
25,2,88,13.6,w,Heinrich Klaasen,Piyush Chawla,"Piyush Chawla to Heinrich Klaasen, no run,                           Wicket - c Tim David b Piyush Chawla batsmen out 36(16)",Sunrisers Hyderabad
25,2,89,14.1,0,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, no run,",Sunrisers Hyderabad
25,2,90,14.2,1,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,91,14.3,1,Abdul Samad,Riley Meredith,"Riley Meredith to Abdul Samad, 1 run,",Sunrisers Hyderabad
25,2,92,14.4,1,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, 1 run,",Sunrisers Hyderabad
25,2,93,14.5,2wd,Abdul Samad,Riley Meredith,"Riley Meredith to Abdul Samad, 2 wide,",Sunrisers Hyderabad
25,2,94,14.5,w,Mayank Agarwal,Riley Meredith,"Riley Meredith to Mayank Agarwal, no run,                           Wicket - c Tim David b Riley Meredith batsmen out 48(41)",Sunrisers Hyderabad
25,2,95,14.6,1b,Marco Jansen,Riley Meredith,"Riley Meredith to Marco Jansen, 1 bye,",Sunrisers Hyderabad
25,2,96,15.1,1,Marco Jansen,Cameron Green,"Cameron Green to Marco Jansen, 1 run,",Sunrisers Hyderabad
25,2,97,15.2,0,Abdul Samad,Cameron Green,"Cameron Green to Abdul Samad, no run,",Sunrisers Hyderabad
25,2,98,15.3,0,Abdul Samad,Cameron Green,"Cameron Green to Abdul Samad, no run,",Sunrisers Hyderabad
25,2,99,15.4,1,Abdul Samad,Cameron Green,"Cameron Green to Abdul Samad, 1 run,",Sunrisers Hyderabad
25,2,100,15.5,4,Marco Jansen,Cameron Green,"Cameron Green to Marco Jansen, Four,",Sunrisers Hyderabad
25,2,101,15.6,4,Marco Jansen,Cameron Green,"Cameron Green to Marco Jansen, Four,",Sunrisers Hyderabad
25,2,102,16.1,0,Abdul Samad,Riley Meredith,"Riley Meredith to Abdul Samad, no run,",Sunrisers Hyderabad
25,2,103,16.2,1wd,Abdul Samad,Riley Meredith,"Riley Meredith to Abdul Samad, 1 wide,",Sunrisers Hyderabad
25,2,104,16.2,1,Abdul Samad,Riley Meredith,"Riley Meredith to Abdul Samad, 1 run,",Sunrisers Hyderabad
25,2,105,16.3,4,Marco Jansen,Riley Meredith,"Riley Meredith to Marco Jansen, Four,",Sunrisers Hyderabad
25,2,106,16.4,w,Marco Jansen,Riley Meredith,"Riley Meredith to Marco Jansen, no run,                           Wicket - c Tim David b Riley Meredith batsmen out 13(6)",Sunrisers Hyderabad
25,2,107,16.5,0,Washing,Riley Meredith,"Riley Meredith to Washington Sundar, no run,",Sunrisers Hyderabad
25,2,108,16.6,1,Washing,Riley Meredith,"Riley Meredith to Washington Sundar, 1 run,",Sunrisers Hyderabad
25,2,109,17.1,4,Washing,Jason Behrendorff,"Jason Behrendorff to Washington Sundar, Four,",Sunrisers Hyderabad
25,2,110,17.2,1,Washing,Jason Behrendorff,"Jason Behrendorff to Washington Sundar, 1 run,",Sunrisers Hyderabad
25,2,111,17.3,1,Abdul Samad,Jason Behrendorff,"Jason Behrendorff to Abdul Samad, 1 run,",Sunrisers Hyderabad
25,2,112,17.4,4,Washing,Jason Behrendorff,"Jason Behrendorff to Washington Sundar, Four,",Sunrisers Hyderabad
25,2,113,17.5,5wd,Washing,Jason Behrendorff,"Jason Behrendorff to Washington Sundar, 5 wide,",Sunrisers Hyderabad
25,2,114,17.5,w,Washing,Jason Behrendorff,"Jason Behrendorff to Washington Sundar, no run,                           Wicket - runout (Tim David) batsmen out 10(6)",Sunrisers Hyderabad
25,2,115,17.6,4,Abdul Samad,Jason Behrendorff,"Jason Behrendorff to Abdul Samad, Four,",Sunrisers Hyderabad
25,2,116,18.1,1,Bhuvneshwar Kumar,Cameron Green,"Cameron Green to Bhuvneshwar Kumar, 1 run,",Sunrisers Hyderabad
25,2,117,18.2,1lb,Abdul Samad,Cameron Green,"Cameron Green to Abdul Samad, 1 leg bye,",Sunrisers Hyderabad
25,2,118,18.3,0,Bhuvneshwar Kumar,Cameron Green,"Cameron Green to Bhuvneshwar Kumar, no run,",Sunrisers Hyderabad
25,2,119,18.4,1,Bhuvneshwar Kumar,Cameron Green,"Cameron Green to Bhuvneshwar Kumar, 1 run,",Sunrisers Hyderabad
25,2,120,18.5,1lb,Abdul Samad,Cameron Green,"Cameron Green to Abdul Samad, 1 leg bye,",Sunrisers Hyderabad
25,2,121,18.6,0,Bhuvneshwar Kumar,Cameron Green,"Cameron Green to Bhuvneshwar Kumar, no run,",Sunrisers Hyderabad
25,2,122,19.1,0,Abdul Samad,Arjun Tendulkar,"Arjun Tendulkar to Abdul Samad, no run,",Sunrisers Hyderabad
25,2,123,19.2,w,Abdul Samad,Arjun Tendulkar,"Arjun Tendulkar to Abdul Samad, 1 run,                           Wicket - runout (Ishan Kishan / H Shokeen) batsmen out 9(12)",Sunrisers Hyderabad
25,2,124,19.3,1wd,Mayank Markande,Arjun Tendulkar,"Arjun Tendulkar to Mayank Markande, 1 wide,",Sunrisers Hyderabad
25,2,125,19.3,2,Mayank Markande,Arjun Tendulkar,"Arjun Tendulkar to Mayank Markande, 2 runs,",Sunrisers Hyderabad
25,2,126,19.4,1lb,Mayank Markande,Arjun Tendulkar,"Arjun Tendulkar to Mayank Markande, 1 leg bye,",Sunrisers Hyderabad
25,2,127,19.5,w,Bhuvneshwar Kumar,Arjun Tendulkar,"Arjun Tendulkar to Bhuvneshwar Kumar, no run,                           Wicket - c Rohit Sharma b AS Tendulkar batsmen out 2(5)",Sunrisers Hyderabad
26,1,1,0.1,0,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, no run,",Lucknow Super Giants
26,1,2,0.2,0,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, no run,",Lucknow Super Giants
26,1,3,0.3,0,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, no run,",Lucknow Super Giants
26,1,4,0.4,0,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, no run,",Lucknow Super Giants
26,1,5,0.5,0,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, no run,",Lucknow Super Giants
26,1,6,0.6,0,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, no run,",Lucknow Super Giants
26,1,7,1.1,0,Kyle Mayers,Sandeep Sharma,"Sandeep Sharma to Kyle Mayers, no run,",Lucknow Super Giants
26,1,8,1.2,4,Kyle Mayers,Sandeep Sharma,"Sandeep Sharma to Kyle Mayers, Four,",Lucknow Super Giants
26,1,9,1.3,1nb,Kyle Mayers,Sandeep Sharma,"Sandeep Sharma to Kyle Mayers, 1 no ball,",Lucknow Super Giants
26,1,10,1.3,0,Kyle Mayers,Sandeep Sharma,"Sandeep Sharma to Kyle Mayers, no run,",Lucknow Super Giants
26,1,11,1.4,1,Kyle Mayers,Sandeep Sharma,"Sandeep Sharma to Kyle Mayers, 1 run,",Lucknow Super Giants
26,1,12,1.5,2,KL Rahul,Sandeep Sharma,"Sandeep Sharma to KL Rahul, 2 runs,",Lucknow Super Giants
26,1,13,1.6,4,KL Rahul,Sandeep Sharma,"Sandeep Sharma to KL Rahul, Four,",Lucknow Super Giants
26,1,14,2.1,0,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, no run,",Lucknow Super Giants
26,1,15,2.2,2,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, 2 runs,",Lucknow Super Giants
26,1,16,2.3,0,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, no run,",Lucknow Super Giants
26,1,17,2.4,0,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, no run,",Lucknow Super Giants
26,1,18,2.5,0,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, no run,",Lucknow Super Giants
26,1,19,2.6,0,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, no run,",Lucknow Super Giants
26,1,20,3.1,0,KL Rahul,Sandeep Sharma,"Sandeep Sharma to KL Rahul, no run,",Lucknow Super Giants
26,1,21,3.2,1,KL Rahul,Sandeep Sharma,"Sandeep Sharma to KL Rahul, 1 run,",Lucknow Super Giants
26,1,22,3.3,1,Kyle Mayers,Sandeep Sharma,"Sandeep Sharma to Kyle Mayers, 1 run,",Lucknow Super Giants
26,1,23,3.4,0,KL Rahul,Sandeep Sharma,"Sandeep Sharma to KL Rahul, no run,",Lucknow Super Giants
26,1,24,3.5,1,KL Rahul,Sandeep Sharma,"Sandeep Sharma to KL Rahul, 1 run,",Lucknow Super Giants
26,1,25,3.6,1,Kyle Mayers,Sandeep Sharma,"Sandeep Sharma to Kyle Mayers, 1 run,",Lucknow Super Giants
26,1,26,4.1,0,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, no run,",Lucknow Super Giants
26,1,27,4.2,6,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, Six,",Lucknow Super Giants
26,1,28,4.3,0,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, no run,",Lucknow Super Giants
26,1,29,4.4,1lb,Kyle Mayers,Trent Boult,"Trent Boult to Kyle Mayers, 1 leg bye,",Lucknow Super Giants
26,1,30,4.5,4,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, Four,",Lucknow Super Giants
26,1,31,4.6,2,KL Rahul,Trent Boult,"Trent Boult to KL Rahul, 2 runs,",Lucknow Super Giants
26,1,32,5.1,1,Kyle Mayers,Ravichandran Ashwin,"Ravichandran Ashwin to Kyle Mayers, 1 run,",Lucknow Super Giants
26,1,33,5.2,0,KL Rahul,Ravichandran Ashwin,"Ravichandran Ashwin to KL Rahul, no run,",Lucknow Super Giants
26,1,34,5.3,0,KL Rahul,Ravichandran Ashwin,"Ravichandran Ashwin to KL Rahul, no run,",Lucknow Super Giants
26,1,35,5.4,0,KL Rahul,Ravichandran Ashwin,"Ravichandran Ashwin to KL Rahul, no run,",Lucknow Super Giants
26,1,36,5.5,4,KL Rahul,Ravichandran Ashwin,"Ravichandran Ashwin to KL Rahul, Four,",Lucknow Super Giants
26,1,37,5.6,1,KL Rahul,Ravichandran Ashwin,"Ravichandran Ashwin to KL Rahul, 1 run,",Lucknow Super Giants
26,1,38,6.1,2,KL Rahul,Yuzvendra Chahal,"Yuzvendra Chahal to KL Rahul, 2 runs,",Lucknow Super Giants
26,1,39,6.2,1,KL Rahul,Yuzvendra Chahal,"Yuzvendra Chahal to KL Rahul, 1 run,",Lucknow Super Giants
26,1,40,6.3,0,Kyle Mayers,Yuzvendra Chahal,"Yuzvendra Chahal to Kyle Mayers, no run,",Lucknow Super Giants
26,1,41,6.4,1,Kyle Mayers,Yuzvendra Chahal,"Yuzvendra Chahal to Kyle Mayers, 1 run,",Lucknow Super Giants
26,1,42,6.5,0,KL Rahul,Yuzvendra Chahal,"Yuzvendra Chahal to KL Rahul, no run,",Lucknow Super Giants
26,1,43,6.6,2,KL Rahul,Yuzvendra Chahal,"Yuzvendra Chahal to KL Rahul, 2 runs,",Lucknow Super Giants
26,1,44,7.1,0,Kyle Mayers,Jason Holder,"Jason Holder to Kyle Mayers, no run,",Lucknow Super Giants
26,1,45,7.2,1lb,Kyle Mayers,Jason Holder,"Jason Holder to Kyle Mayers, 1 leg bye,",Lucknow Super Giants
26,1,46,7.3,1,KL Rahul,Jason Holder,"Jason Holder to KL Rahul, 1 run,",Lucknow Super Giants
26,1,47,7.4,6,Kyle Mayers,Jason Holder,"Jason Holder to Kyle Mayers, Six,",Lucknow Super Giants
26,1,48,7.5,1,Kyle Mayers,Jason Holder,"Jason Holder to Kyle Mayers, 1 run,",Lucknow Super Giants
26,1,49,7.6,4,KL Rahul,Jason Holder,"Jason Holder to KL Rahul, Four,",Lucknow Super Giants
26,1,50,8.1,6,Kyle Mayers,Yuzvendra Chahal,"Yuzvendra Chahal to Kyle Mayers, Six,",Lucknow Super Giants
26,1,51,8.2,4,Kyle Mayers,Yuzvendra Chahal,"Yuzvendra Chahal to Kyle Mayers, Four,",Lucknow Super Giants
26,1,52,8.3,1,Kyle Mayers,Yuzvendra Chahal,"Yuzvendra Chahal to Kyle Mayers, 1 run,",Lucknow Super Giants
26,1,53,8.4,0,KL Rahul,Yuzvendra Chahal,"Yuzvendra Chahal to KL Rahul, no run,",Lucknow Super Giants
